Year,UNIT_MEASURE,Regions,Area,Sex,Value
2019,per 100000 population,Aktobe,Population of rural areas,Male,0.7806431719093361
2019,per 100000 population,Almaty,Population of rural areas,Male,0.2512362393201045
2019,per 100000 population,Atyrau,Population of rural areas,Male,0.0
2019,per 100000 population,Batys Kazakhstan,Population of rural areas,Male,0.6323730748192203
2019,per 100000 population,Zhambyl,Population of rural areas,Male,0.0
2019,per 100000 population,Karagandy,Population of rural areas,Male,0.70553456590222
2019,per 100000 population,Kostanay,Population of rural areas,Male,1.64432666193466
2019,per 100000 population,Kyzylorda,Population of rural areas,Male,0.4415478902841802
2019,per 100000 population,Mangistau,Population of rural areas,Male,0.4845419019723277
2019,per 100000 population,Pavlodar,Population of rural areas,Male,3.5931801440865234
2019,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Male,0.0
2019,per 100000 population,Turkistan,Population of rural areas,Male,2.579927061776353
2019,per 100000 population,Shygys Kazakhstan,Population of rural areas,Male,1.1410380022706657
2019,per 100000 population,,,Female,1.4884683534856575
2019,per 100000 population,Akmola,,Female,1.3172557873633015
2019,per 100000 population,Aktobe,,Female,0.0
2019,per 100000 population,Almaty,,Female,0.1934149931434385
2019,per 100000 population,Atyrau,,Female,0.0
2019,per 100000 population,Batys Kazakhstan,,Female,3.857034563480113
2019,per 100000 population,Zhambyl,,Female,0.5244159317560068
2019,per 100000 population,Karagandy,,Female,0.9673839588391946
2019,per 100000 population,Kostanay,,Female,0.6561385589666255
2019,per 100000 population,Kyzylorda,,Female,0.0
2019,per 100000 population,Mangistau,,Female,0.579002754605605
2019,per 100000 population,Pavlodar,,Female,12.108079746840232
2019,per 100000 population,Soltustik Kazakhstan,,Female,1.0425589958071753
2019,per 100000 population,Turkistan,,Female,3.246097835359947
2019,per 100000 population,Shygys Kazakhstan,,Female,0.5569436602755061
2019,per 100000 population,Nur-Sultan city,,Female,0.1736442723436767
2019,per 100000 population,Almaty city,,Female,0.2934659799562735
2019,per 100000 population,Shymkent city,,Female,3.012541587195192
2019,per 100000 population,,Population of urban areas,Female,1.6767424038984262
2019,per 100000 population,Akmola,Population of urban areas,Female,1.6295535837957191
2019,per 100000 population,Aktobe,Population of urban areas,Female,0.0
2019,per 100000 population,Almaty,Population of urban areas,Female,0.0
2019,per 100000 population,Atyrau,Population of urban areas,Female,0.0
2019,per 100000 population,Batys Kazakhstan,Population of urban areas,Female,4.385363848156777
2019,per 100000 population,Zhambyl,Population of urban areas,Female,0.4258046110381329
2019,per 100000 population,Karagandy,Population of urban areas,Female,1.0250540288894394
2019,per 100000 population,Kostanay,Population of urban areas,Female,1.10760778869797
2019,per 100000 population,Kyzylorda,Population of urban areas,Female,0.0
2019,per 100000 population,Mangistau,Population of urban areas,Female,0.0
2019,per 100000 population,Pavlodar,Population of urban areas,Female,16.076271423379094
2019,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Female,2.177716156476165
2019,per 100000 population,Turkistan,Population of urban areas,Female,1.5209472459447744
2019,per 100000 population,Shygys Kazakhstan,Population of urban areas,Female,0.6571698323997871
2019,per 100000 population,Nur-Sultan city,Population of urban areas,Female,0.1736442723436767
2019,per 100000 population,Almaty city,Population of urban areas,Female,0.2934659799562735
2019,per 100000 population,Shymkent city,Population of urban areas,Female,3.012541587195192
2019,per 100000 population,,Population of rural areas,Female,1.2058866668388115
2019,per 100000 population,Akmola,Population of rural areas,Female,1.0231356549986572
2019,per 100000 population,Aktobe,Population of rural areas,Female,0.0
2019,per 100000 population,Almaty,Population of rural areas,Female,0.2510087413794185
2019,per 100000 population,Atyrau,Population of rural areas,Female,0.0
2019,per 100000 population,Batys Kazakhstan,Population of rural areas,Female,3.233702945580013
2019,per 100000 population,Zhambyl,Population of rural areas,Female,0.5930925476438658
2019,per 100000 population,Karagandy,Population of rural areas,Female,0.7232436029103323
2019,per 100000 population,Kostanay,Population of rural areas,Female,0.0
2019,per 100000 population,Kyzylorda,Population of rural areas,Female,0.0
2019,per 100000 population,Mangistau,Population of rural areas,Female,0.9603103723123314
2019,per 100000 population,Pavlodar,Population of rural areas,Female,1.8133434880568664
2019,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Female,0.0
2019,per 100000 population,Turkistan,Population of rural areas,Female,3.67761984443668
2019,per 100000 population,Shygys Kazakhstan,Population of rural areas,Female,0.3821132774811093
