Year,UNIT_MEASURE,Өңірлер,Жынысы,Аймақ,Жасы,Value
2019,пайыз,Батыс Қазақстан,,,25-28,19.8
2019,пайыз,Батыс Қазақстан,,,29-34,21.3
2019,пайыз,Батыс Қазақстан,,,35-44,24.0
2019,пайыз,Батыс Қазақстан,,,45-54,25.2
2019,пайыз,Батыс Қазақстан,,,55-64,26.1
2019,пайыз,Батыс Қазақстан,,,65 және одан үлкен,100.0
2019,пайыз,Жамбыл,,,16-24,41.7
2019,пайыз,Жамбыл,,,25-28,26.9
2019,пайыз,Жамбыл,,,29-34,22.7
2019,пайыз,Жамбыл,,,35-44,21.5
2019,пайыз,Жамбыл,,,45-54,22.4
2019,пайыз,Жамбыл,,,55-64,39.3
2019,пайыз,Жамбыл,,,65 және одан үлкен,64.0
2019,пайыз,Қарағанды,,,16-24,22.3
2019,пайыз,Қарағанды,,,25-28,14.4
2019,пайыз,Қарағанды,,,29-34,15.4
2019,пайыз,Қарағанды,,,35-44,15.9
2019,пайыз,Қарағанды,,,45-54,13.7
2019,пайыз,Қарағанды,,,55-64,13.9
2019,пайыз,Қарағанды,,,65 және одан үлкен,57.9
2019,пайыз,Қостанай,,,Y15,100.0
2019,пайыз,Қостанай,,,16-24,24.8
2019,пайыз,Қостанай,,,25-28,18.0
2019,пайыз,Қостанай,,,29-34,15.9
2019,пайыз,Қостанай,,,35-44,15.2
2019,пайыз,Қостанай,,,45-54,18.4
2019,пайыз,Қостанай,,,55-64,28.9
2019,пайыз,Қостанай,,,65 және одан үлкен,88.3
2019,пайыз,Қызылорда,,,16-24,14.9
2019,пайыз,Қызылорда,,,25-28,8.6
2019,пайыз,Қызылорда,,,29-34,9.2
2019,пайыз,Қызылорда,,,35-44,10.3
2019,пайыз,Қызылорда,,,45-54,9.9
2019,пайыз,Қызылорда,,,55-64,9.5
2019,пайыз,Қызылорда,,,65 және одан үлкен,100.0
2019,пайыз,Маңғыстау,,,16-24,6.5
2019,пайыз,Маңғыстау,,,25-28,5.4
2019,пайыз,Маңғыстау,,,29-34,2.0
2019,пайыз,Маңғыстау,,,35-44,3.3
2019,пайыз,Маңғыстау,,,45-54,2.7
2019,пайыз,Маңғыстау,,,55-64,3.4
2019,пайыз,Павлодар,,,Y15,100.0
2019,пайыз,Павлодар,,,16-24,15.3
2019,пайыз,Павлодар,,,25-28,8.2
2019,пайыз,Павлодар,,,29-34,12.1
2019,пайыз,Павлодар,,,35-44,11.2
2019,пайыз,Павлодар,,,45-54,12.5
2019,пайыз,Павлодар,,,55-64,22.2
2019,пайыз,Павлодар,,,65 және одан үлкен,84.2
2019,пайыз,Солтүстік Қазақстан,,,Y15,100.0
2019,пайыз,Солтүстік Қазақстан,,,16-24,21.3
2019,пайыз,Солтүстік Қазақстан,,,25-28,14.6
2019,пайыз,Солтүстік Қазақстан,,,29-34,14.3
2019,пайыз,Солтүстік Қазақстан,,,35-44,13.5
2019,пайыз,Солтүстік Қазақстан,,,45-54,17.7
2019,пайыз,Солтүстік Қазақстан,,,55-64,29.8
2019,пайыз,Солтүстік Қазақстан,,,65 және одан үлкен,85.1
2019,пайыз,Түркістан,,,16-24,15.3
2019,пайыз,Түркістан,,,25-28,16.0
2019,пайыз,Түркістан,,,29-34,14.3
2019,пайыз,Түркістан,,,35-44,15.1
2019,пайыз,Түркістан,,,45-54,14.8
2019,пайыз,Түркістан,,,55-64,14.3
2019,пайыз,Түркістан,,,65 және одан үлкен,11.1
2019,пайыз,Шығыс Қазақстан,,,16-24,9.9
2019,пайыз,Шығыс Қазақстан,,,25-28,7.2
2019,пайыз,Шығыс Қазақстан,,,29-34,8.1
2019,пайыз,Шығыс Қазақстан,,,35-44,9.5
2019,пайыз,Шығыс Қазақстан,,,45-54,11.9
2019,пайыз,Шығыс Қазақстан,,,55-64,14.3
2019,пайыз,Шығыс Қазақстан,,,65 және одан үлкен,60.0
2019,пайыз,Нұр-Сұлтан қаласы,,,16-24,12.2
2019,пайыз,Нұр-Сұлтан қаласы,,,25-28,7.8
2019,пайыз,Нұр-Сұлтан қаласы,,,29-34,7.9
2019,пайыз,Нұр-Сұлтан қаласы,,,35-44,6.7
2019,пайыз,Нұр-Сұлтан қаласы,,,45-54,12.6
2019,пайыз,Нұр-Сұлтан қаласы,,,55-64,23.7
2019,пайыз,Нұр-Сұлтан қаласы,,,65 және одан үлкен,77.7
2019,пайыз,Алматы қаласы,,,16-24,4.0
2019,пайыз,Алматы қаласы,,,25-28,5.3
2019,пайыз,Алматы қаласы,,,29-34,4.5
2019,пайыз,Алматы қаласы,,,35-44,4.2
2019,пайыз,Алматы қаласы,,,45-54,5.8
2019,пайыз,Алматы қаласы,,,55-64,3.7
2019,пайыз,Алматы қаласы,,,65 және одан үлкен,2.0
2019,пайыз,Шымкент қаласы,,,16-24,7.5
2019,пайыз,Шымкент қаласы,,,25-28,6.2
2019,пайыз,Шымкент қаласы,,,29-34,10.0
2019,пайыз,Шымкент қаласы,,,35-44,6.3
2019,пайыз,Шымкент қаласы,,,45-54,6.2
2019,пайыз,Шымкент қаласы,,,55-64,7.9
